time,open,high,low,close
1585747800,7582.78,9025.82,7423.97,9000.51
1588339800,8791.88,9573.55,8665.4,9555.52
1591018200,9526.43,10306.9,9489.58,10156.85
1593610200,10160.41,11069.26,10142.75,10905.88
1596461400,11018.02,12167.46,10855.06,12110.7
1598967000,12203.3607,12439.4794,10677.8478,11418.0626
1601559000,11554.9577,12204.7514,10960.0221,11052.9458
1604327400,11152.4771,12306.7102,10957.109,12268.3164
1606833000,12387.6191,12925.5339,12226.1312,12888.2836
1609770600,12950.2181,13563.7029,12537.4219,12925.3756
1612189800,13067.6477,13879.7746,12758.1197,12909.4431
1614609000,13106.0215,13301.6234,12208.3883,13091.4428
1617283800,13268.8833,14073.482,13255.8212,13860.7595
1620048600,13923.0359,13954.9996,12967.1794,13686.5118
1622554200,13764.2666,14582.3017,13469.8517,14554.8017
1625146200,14530.6302,15142.3504,14455.0723,14959.8963
1627911000,15046.1036,15620.6212,14773.1917,15582.5122
1630503000,15637.1278,15701.4011,14684.5487,14689.616
1633095000,14731.3787,15856.9007,14384.9314,15850.4716
1635773400,15879.611,16764.8552,15785.3133,16135.9243
1638369000,16347.9604,16607.1855,15508.7401,16320.0796
1641220200,16395.5102,16513.8692,13724.851,14930.0525
1643725800,14966.6027,15196.399,13065.4437,14237.8098
1646145000,14197.661,15265.4218,13020.4033,14838.4935
1648819800,14886.9131,15161.8853,12835.4817,12854.8036
1651498200,12864.8303,13556.6667,11492.2914,12642.1001
1654090200,12750.3068,12897.633,11037.2091,11503.7169
1656682200,11472.6322,12986.6444,11366.0737,12947.9749
1659360600,12877.0395,13720.9118,12240.8233,12272.0305
1662039000,12158.8826,12752.8283,10966.9514,10971.2224
1664803800,11059.165,11681.847,10440.6384,11405.5691
1667309400,11571.5253,12031.3367,10632.3879,12030.06
1669905000,12030.2365,12166.4093,10671.1893,10939.7616
1672756200,11038.4245,12248.1491,10696.4227,12101.9293
1675261800,12087.9208,12880.9834,11900.8385,12042.1165
1677681000,12026.7197,13188.8333,11695.4131,13181.3505
1680528600,13084.0964,13247.3874,12724.2429,13245.9865
1682947800,13229.1148,14520.17,12938.4542,14254.0902
1685626200,14269.0929,15284.6506,14219.9356,15179.2084
1688391000,15190.5414,15932.0503,14924.6358,15756.9994
1690896600,15696.9827,15748.4269,14557.8292,15501.0744
1693575000,15600.9533,15618.8537,14432.597,14715.2441
1696253400,14717.8961,15333.9785,14058.3326,14409.7831
1698845400,14453.6758,16166.5118,14441.8946,15947.8695
1701441000,15892.5863,16969.1706,15695.5836,16825.9307
1704205800,16667.2989,17665.2593,16249.189,17137.2358
1706797800,17216.994,17682.2918,17175.828,17531.3634
