Date,Raw,Pct,6m_pct_change,annualized_change
08/01/1996,157.2,0.001273885350318471,0.0141935483870967,0.0283870967741934
09/01/1996,157.7,0.0031806615776082126,0.014147909967845587,0.028295819935691174
10/01/1996,158.2,0.003170577045022105,0.013452914798206242,0.026905829596412485
11/01/1996,158.7,0.003160556257901348,0.014705882352941067,0.029411764705882134
12/01/1996,159.1,0.002520478890989386,0.015315890236120011,0.030631780472240022
01/01/1997,159.4,0.0018856065367693908,0.015286624203821693,0.030573248407643385
02/01/1997,159.7,0.0018820577164364583,0.015903307888040712,0.031806615776081425
03/01/1997,159.8,0.0006261740763933155,0.01331642358909336,0.02663284717818672
04/01/1997,159.9,0.0006257822277846437,0.010745891276864837,0.021491782553729674
05/01/1997,159.9,0.0,0.007561436672967972,0.015122873345935943
06/01/1997,160.2,0.0018761726078797558,0.006913890634820832,0.013827781269641664
07/01/1997,160.4,0.0012484394506866447,0.006273525721455458,0.012547051442910916
08/01/1997,160.8,0.0024937655860348684,0.006887914840325754,0.013775829680651507
09/01/1997,161.2,0.0024875621890545485,0.00876095118898609,0.01752190237797218
10/01/1997,161.5,0.0018610421836229296,0.010006253908692897,0.020012507817385793
11/01/1997,161.7,0.0012383900928791824,0.011257035647279442,0.022514071294558884
12/01/1997,161.8,0.0006184291898578831,0.009987515605493276,0.019975031210986552
01/01/1998,162.0,0.0012360939431395046,0.009975062344139616,0.019950124688279232
02/01/1998,162.0,0.0,0.007462686567164108,0.014925373134328216
03/01/1998,162.0,0.0,0.0049627791563276145,0.009925558312655229
04/01/1998,162.2,0.0012345679012344402,0.004334365325077329,0.008668730650154659
05/01/1998,162.6,0.002466091245376223,0.005565862708719887,0.011131725417439774
06/01/1998,162.8,0.0012300123001232066,0.006180469715698393,0.012360939431396786
07/01/1998,163.2,0.002457002457002311,0.0074074074074073374,0.014814814814814675
08/01/1998,163.4,0.001225490196078427,0.008641975308642011,0.017283950617284022
09/01/1998,163.5,0.000611995104039087,0.009259259259259259,0.018518518518518517
10/01/1998,163.9,0.0024464831804280607,0.010480887792848441,0.020961775585696882
11/01/1998,164.1,0.0012202562538132788,0.00922509225092251,0.01845018450184502
12/01/1998,164.4,0.001828153564899626,0.009828009828009793,0.019656019656019586
01/01/1999,164.7,0.0018248175182480342,0.009191176470588236,0.01838235294117647
02/01/1999,164.7,0.0,0.007955936352509076,0.015911872705018152
03/01/1999,164.8,0.0006071645415908211,0.007951070336391506,0.015902140672783012
04/01/1999,165.9,0.006674757281553312,0.012202562538133007,0.024405125076266014
05/01/1999,166.0,0.0006027727546713546,0.011578305911029894,0.02315661182205979
06/01/1999,166.0,0.0,0.009732360097323567,0.019464720194647133
07/01/1999,166.7,0.004216867469879482,0.012143290831815423,0.024286581663630846
08/01/1999,167.1,0.002399520095980767,0.014571948998178541,0.029143897996357082
09/01/1999,167.8,0.00418910831837227,0.01820388349514563,0.03640776699029126
10/01/1999,168.1,0.0017878426698449967,0.013261000602772686,0.026522001205545372
11/01/1999,168.4,0.0017846519928614857,0.01445783132530124,0.02891566265060248
12/01/1999,168.8,0.002375296912114022,0.016867469879518142,0.033734939759036284
01/01/2000,169.3,0.002962085308056972,0.015596880623875362,0.031193761247750723
02/01/2000,170.0,0.0041346721795627595,0.017354877318970712,0.034709754637941424
